120.154411316	1279.86352539	-0.660428702831
53.7812919617	1167.93200684	-0.540715515614
13.5	1100.0	-0.471816807985
13.5511817932	1100.32788086	-0.661178648472
13.6614980698	1100.61462402	-0.671424508095
13.8808784485	1100.86889648	-0.665520787239
14.1109266281	1101.06237793	-0.668324410915
15.1619815826	1101.98608398	-0.671729326248
15.3934497833	1102.20056152	-0.673081874847
15.67993927	1102.46618652	-0.67417126894
15.9959850311	1102.75952148	-0.675351440907
16.2327632904	1102.97937012	-0.676598608494
16.4747962952	1103.20446777	-0.678047537804
16.6994743347	1103.44140625	-0.679212808609
16.8804836273	1103.7076416	-0.679696977139
17.0268363953	1104.02331543	-0.679298877716
17.1167736053	1104.35131836	-0.678012192249
17.1525001526	1104.68579102	-0.676079273224
17.1439380646	1105.02929688	-0.673750579357
17.1443252563	1105.40026855	-0.671653330326
17.1460781097	1105.75488281	-0.669937670231
17.1469783783	1106.14306641	-0.668375551701
17.1477527618	1106.56079102	-0.667082607746
17.1808242798	1106.95288086	-0.666400492191
17.2677822113	1107.31323242	-0.66643756628
17.4186019897	1107.67236328	-0.667017638683
17.6352844238	1108.01147461	-0.66804087162
17.9056510925	1108.30517578	-0.669496536255
18.1970806122	1108.55444336	-0.671260774136
18.5069561005	1108.82568359	-0.673268377781
18.8096351624	1109.11291504	-0.675310492516
19.0582809448	1109.42651367	-0.676694512367
19.2627906799	1109.79516602	-0.677245378494
19.3906898499	1110.16235352	-0.676772594452
19.4575462341	1110.56787109	-0.675258815289
19.4517211914	1110.97277832	-0.67290276289
19.3844070435	1111.37902832	-0.669924080372
19.3187522888	1111.77392578	-0.667035758495
19.2427978516	1112.21179199	-0.664013683796
19.2104072571	1112.63427734	-0.661804616451
19.2410202026	1113.03918457	-0.66068136692
19.3391017914	1113.4395752	-0.660583376884
19.5055274963	1113.81787109	-0.66114705801
19.7370014191	1114.16235352	-0.662018418312
20.0174331665	1114.453125	-0.663327872753
20.288980484	1114.65734863	-0.664721667767
20.5921726227	1114.8223877	-0.666467905045
20.966386795	1114.95483398	-0.669703245163
21.3827857971	1115.0279541	-0.67435336113
21.7905387878	1115.08874512	-0.679231882095
22.2239189148	1115.17602539	-0.684635341167
22.6115493774	1115.31188965	-0.690144062042
22.9844150543	1115.51477051	-0.695557117462
23.3158683777	1115.77966309	-0.699920415878
23.5868377686	1116.08911133	-0.702234148979
23.8090133667	1116.45922852	-0.70261824131
23.9307060242	1116.76513672	-0.701945245266
24.008764267	1117.0871582	-0.700828433037
24.0401096344	1117.40820312	-0.699525594711
24.0259361267	1117.73730469	-0.697985291481
23.9645462036	1118.06274414	-0.696158051491
23.8438415527	1118.45544434	-0.693634152412
23.731678009	1118.87414551	-0.691189944744
23.6756153107	1119.26745605	-0.689471721649
23.6821193695	1119.67272949	-0.688523888588
23.7590522766	1120.07971191	-0.68846899271
23.8507957458	1120.45507812	-0.688836574554
24.2142696381	1121.90063477	-0.688398480415
24.3049983978	1122.25720215	-0.688152313232
24.3916606903	1122.59680176	-0.688112139702
